kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_ warga_terdaftar_bpjs,satuan,tahun,id
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206100.0,TARAJU,3206100001.0,BANYUASIH,32.06.13,TARAJU,32.06.13.2006,BANYUASIH,2000.0,ORANG,2019.0,1965
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206100.0,TARAJU,3206100003.0,RAKSASARI,32.06.13,TARAJU,32.06.13.2007,RAKSASARI,295.0,ORANG,2019.0,1966
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206100.0,TARAJU,3206100007.0,KERTARAHARJA,32.06.13,TARAJU,32.06.13.2008,KERTARAHARJA,370.0,ORANG,2019.0,1967
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206100.0,TARAJU,3206100009.0,PAGERALAM,32.06.13,TARAJU,32.06.13.2009,PAGERALAM,50.0,ORANG,2019.0,1968
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110010.0,JAHIANG,32.06.14,SALAWU,32.06.14.2001,JAHIANG,482.0,ORANG,2019.0,1969
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110020.0,SERANG,32.06.14,SALAWU,32.06.14.2002,SERANG,700.0,ORANG,2019.0,1970
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110018.0,SALAWU,32.06.14,SALAWU,32.06.14.2003,SALAWU,2200.0,ORANG,2019.0,1971
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110016.0,NEGLASARI,32.06.14,SALAWU,32.06.14.2004,NEGLASARI,1410.0,ORANG,2019.0,1972
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110015.0,TANJUNGSARI,32.06.14,SALAWU,32.06.14.2005,TANJUNGSARI,1700.0,ORANG,2019.0,1973
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110013.0,TENJOWARINGIN,32.06.14,SALAWU,32.06.14.2006,TENJOWARINGIN,1400.0,ORANG,2019.0,1974
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110011.0,SUNDAWENANG,32.06.14,SALAWU,32.06.14.2007,SUNDAWENANG,150.0,ORANG,2019.0,1975
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110012.0,KAWUNGSARI,32.06.14,SALAWU,32.06.14.2008,KAWUNGSARI,700.0,ORANG,2019.0,1976
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110009.0,SUKARASA,32.06.14,SALAWU,32.06.14.2009,SUKARASA,1774.0,ORANG,2019.0,1977
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110014.0,KUTAWARINGIN,32.06.14,SALAWU,32.06.14.2010,KUTAWARINGIN,211.0,ORANG,2019.0,1978
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110017.0,KARANGMUKTI,32.06.14,SALAWU,32.06.14.2011,KARANGMUKTI,2284.0,ORANG,2019.0,1979
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206110.0,SALAWU,3206110019.0,MARGALAKSANA,32.06.14,SALAWU,32.06.14.2012,MARGALAKSANA,835.0,ORANG,2019.0,1980
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206111.0,PUSPAHIANG,3206111001.0,MANDALASARI,32.06.15,PUSPAHIANG,32.06.15.2001,MANDALASARI,2174.0,ORANG,2019.0,1981
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206111.0,PUSPAHIANG,3206111002.0,SUKASARI,32.06.15,PUSPAHIANG,32.06.15.2002,SUKASARI,339.0,ORANG,2019.0,1982
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206111.0,PUSPAHIANG,3206111003.0,PUSPASARI,32.06.15,PUSPAHIANG,32.06.15.2003,PUSPASARI,518.0,ORANG,2019.0,1983
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206111.0,PUSPAHIANG,3206111004.0,PUSPAHIANG,32.06.15,PUSPAHIANG,32.06.15.2004,PUSPAHIANG,2000.0,ORANG,2019.0,1984
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206111.0,PUSPAHIANG,3206111006.0,LUYUBAKTI,32.06.15,PUSPAHIANG,32.06.15.2005,LUYUBAKTI,783.0,ORANG,2019.0,1985
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206111.0,PUSPAHIANG,3206111005.0,PUSPARAHAYU,32.06.15,PUSPAHIANG,32.06.15.2006,PUSPARAHAYU,399.0,ORANG,2019.0,1986
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206111.0,PUSPAHIANG,3206111007.0,CIMANGGU,32.06.15,PUSPAHIANG,32.06.15.2007,CIMANGGU,790.0,ORANG,2019.0,1987
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206111.0,PUSPAHIANG,3206111008.0,PUSPAJAYA,32.06.15,PUSPAHIANG,32.06.15.2008,PUSPAJAYA,176.0,ORANG,2019.0,1988
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206120.0,TANJUNGJAYA,3206120001.0,CIKEUSAL,32.06.16,TANJUNGJAYA,32.06.16.2001,CIKEUSAL,1030.0,ORANG,2019.0,1989
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206120.0,TANJUNGJAYA,3206120006.0,CIBALANARIK,32.06.16,TANJUNGJAYA,32.06.16.2002,CIBALANARIK,4700.0,ORANG,2019.0,1990
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206120.0,TANJUNGJAYA,3206120002.0,SUKANAGARA,32.06.16,TANJUNGJAYA,32.06.16.2003,SUKANAGARA,639.0,ORANG,2019.0,1991
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206120.0,TANJUNGJAYA,3206120004.0,TANJUNGJAYA,32.06.16,TANJUNGJAYA,32.06.16.2004,TANJUNGJAYA,555.0,ORANG,2019.0,1992
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206120.0,TANJUNGJAYA,3206120007.0,CILOLOHAN,32.06.16,TANJUNGJAYA,32.06.16.2005,CILOLOHAN,2154.0,ORANG,2019.0,1993
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206120.0,TANJUNGJAYA,3206120005.0,CINTAJAYA,32.06.16,TANJUNGJAYA,32.06.16.2006,CINTAJAYA,627.0,ORANG,2019.0,1994
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206120.0,TANJUNGJAYA,3206120003.0,SUKASENANG,32.06.16,TANJUNGJAYA,32.06.16.2007,SUKASENANG,1015.0,ORANG,2019.0,1995
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206130.0,SUKARAJA,3206130004.0,SUKAPURA,32.06.17,SUKARAJA,32.06.17.2001,SUKAPURA,700.0,ORANG,2019.0,1996
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206130.0,SUKARAJA,3206130006.0,LEUWIBUDAH,32.06.17,SUKARAJA,32.06.17.2002,LEUWIBUDAH,2340.0,ORANG,2019.0,1997
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206130.0,SUKARAJA,3206130002.0,SIRNAJAYA,32.06.17,SUKARAJA,32.06.17.2003,SIRNAJAYA,1315.0,ORANG,2019.0,1998
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206130.0,SUKARAJA,3206130001.0,MEKARJAYA,32.06.17,SUKARAJA,32.06.17.2004,MEKARJAYA,1021.0,ORANG,2019.0,1999
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206130.0,SUKARAJA,3206130007.0,LINGGARAJA,32.06.17,SUKARAJA,32.06.17.2005,LINGGARAJA,4659.0,ORANG,2019.0,2000
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206130.0,SUKARAJA,3206130003.0,JANGGALA,32.06.17,SUKARAJA,32.06.17.2006,JANGGALA,956.0,ORANG,2019.0,2001
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206130.0,SUKARAJA,3206130008.0,MARGALAKSANA,32.06.17,SUKARAJA,32.06.17.2007,MARGALAKSANA,1560.0,ORANG,2019.0,2002
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206130.0,SUKARAJA,3206130005.0,TARUNAJAYA,32.06.17,SUKARAJA,32.06.17.2008,TARUNAJAYA,1500.0,ORANG,2019.0,2003
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206140.0,SALOPA,3206140003.0,MANDALAHAYU,32.06.18,SALOPA,32.06.18.2001,MANDALAHAYU,1678.0,ORANG,2019.0,2004
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206140.0,SALOPA,3206140005.0,MULYASARI,32.06.18,SALOPA,32.06.18.2002,MULYASARI,849.0,ORANG,2019.0,2005
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206140.0,SALOPA,3206140008.0,KAWITAN,32.06.18,SALOPA,32.06.18.2003,KAWITAN,1353.0,ORANG,2019.0,2006
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206140.0,SALOPA,3206140009.0,MANDALAWANGI,32.06.18,SALOPA,32.06.18.2004,MANDALAWANGI,1750.0,ORANG,2019.0,2007
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206140.0,SALOPA,3206140018.0,KARYAWANGI,32.06.18,SALOPA,32.06.18.2005,KARYAWANGI,300.0,ORANG,2019.0,2008
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206140.0,SALOPA,3206140006.0,TANJUNGSARI,32.06.18,SALOPA,32.06.18.2006,TANJUNGSARI,1840.0,ORANG,2019.0,2009
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206140.0,SALOPA,3206140007.0,MANDALAGUNA,32.06.18,SALOPA,32.06.18.2007,MANDALAGUNA,2500.0,ORANG,2019.0,2010
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206140.0,SALOPA,3206140004.0,KARYAMANDALA,32.06.18,SALOPA,32.06.18.2008,KARYAMANDALA,0.0,ORANG,2019.0,2011
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206140.0,SALOPA,3206140010.0,BANJARWARINGIN,32.06.18,SALOPA,32.06.18.2009,BANJARWARINGIN,218.0,ORANG,2019.0,2012
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206141.0,JATIWARAS,3206141007.0,KAPUTIHAN,32.06.19,JATIWARAS,32.06.19.2001,KAPUTIHAN,3500.0,ORANG,2019.0,2013
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206141.0,JATIWARAS,3206141008.0,SETIAWANGI,32.06.19,JATIWARAS,32.06.19.2002,SETIAWANGI,1800.0,ORANG,2019.0,2014
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206141.0,JATIWARAS,3206141009.0,SUKAKERTA,32.06.19,JATIWARAS,32.06.19.2003,SUKAKERTA,700.0,ORANG,2019.0,2015
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206141.0,JATIWARAS,3206141006.0,NEGLASARI,32.06.19,JATIWARAS,32.06.19.2004,NEGLASARI,154.0,ORANG,2019.0,2016
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206141.0,JATIWARAS,3206141004.0,JATIWARAS,32.06.19,JATIWARAS,32.06.19.2005,JATIWARAS,819.0,ORANG,2019.0,2017
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206141.0,JATIWARAS,3206141005.0,PAPAYAN,32.06.19,JATIWARAS,32.06.19.2006,PAPAYAN,700.0,ORANG,2019.0,2018
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206141.0,JATIWARAS,3206141003.0,CIWARAK,32.06.19,JATIWARAS,32.06.19.2007,CIWARAK,6508.0,ORANG,2019.0,2019
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206141.0,JATIWARAS,3206141002.0,KERSAGALIH,32.06.19,JATIWARAS,32.06.19.2008,KERSAGALIH,678.0,ORANG,2019.0,2020
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206141.0,JATIWARAS,3206141001.0,MANDALAMEKAR,32.06.19,JATIWARAS,32.06.19.2009,MANDALAMEKAR,111.0,ORANG,2019.0,2021
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206141.0,JATIWARAS,3206141010.0,KERTARAHAYU,32.06.19,JATIWARAS,32.06.19.2010,KERTARAHAYU,500.0,ORANG,2019.0,2022
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206141.0,JATIWARAS,3206141011.0,MANDALAHURIP,32.06.19,JATIWARAS,32.06.19.2011,MANDALAHURIP,1681.0,ORANG,2019.0,2023
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206150.0,CINEAM,3206150001.0,CISARUA,32.06.20,CINEAM,32.06.20.2001,CISARUA,541.0,ORANG,2019.0,2024
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206150.0,CINEAM,3206150007.0,CIKONDANG,32.06.20,CINEAM,32.06.20.2002,CIKONDANG,700.0,ORANG,2019.0,2025
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206150.0,CINEAM,3206150008.0,CIJULANG,32.06.20,CINEAM,32.06.20.2003,CIJULANG,0.0,ORANG,2019.0,2026
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206150.0,CINEAM,3206150010.0,CIAMPANAN,32.06.20,CINEAM,32.06.20.2004,CIAMPANAN,0.0,ORANG,2019.0,2027
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206150.0,CINEAM,3206150011.0,CINEAM,32.06.20,CINEAM,32.06.20.2005,CINEAM,0.0,ORANG,2019.0,2028
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206150.0,CINEAM,3206150013.0,RAJADATU,32.06.20,CINEAM,32.06.20.2006,RAJADATU,0.0,ORANG,2019.0,2029
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206150.0,CINEAM,3206150014.0,ANCOL,32.06.20,CINEAM,32.06.20.2007,ANCOL,0.0,ORANG,2019.0,2030
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206150.0,CINEAM,3206150009.0,NAGARATENGAH,32.06.20,CINEAM,32.06.20.2008,NAGARATENGAH,613.0,ORANG,2019.0,2031
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206150.0,CINEAM,3206150006.0,PASIRMUKTI,32.06.20,CINEAM,32.06.20.2009,PASIRMUKTI,725.0,ORANG,2019.0,2032
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206150.0,CINEAM,3206150012.0,MADIASARI,32.06.20,CINEAM,32.06.20.2010,MADIASARI,0.0,ORANG,2019.0,2033
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206151.0,KARANG JAYA,3206151002.0,SIRNAJAYA,32.06.21,KARANG JAYA,32.06.21.2001,SIRNAJAYA,905.0,ORANG,2019.0,2034
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206151.0,KARANG JAYA,3206151003.0,KARANG JAYA,32.06.21,KARANG JAYA,32.06.21.2002,KARANG JAYA,200.0,ORANG,2019.0,2035
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206151.0,KARANG JAYA,3206151004.0,KARANGLAYUNG,32.06.21,KARANG JAYA,32.06.21.2003,KARANGLAYUNG,1500.0,ORANG,2019.0,2036
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206151.0,KARANG JAYA,3206151001.0,CITALAHAB,32.06.21,KARANG JAYA,32.06.21.2004,CITALAHAB,632.0,ORANG,2019.0,2037
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160008.0,CIHAUR,32.06.22,MANONJAYA,32.06.22.2001,CIHAUR,200.0,ORANG,2019.0,2038
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160017.0,CILANGKAP,32.06.22,MANONJAYA,32.06.22.2002,CILANGKAP,0.0,ORANG,2019.0,2039
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160009.0,PASIRPANJANG,32.06.22,MANONJAYA,32.06.22.2003,PASIRPANJANG,235.0,ORANG,2019.0,2040
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160011.0,CIBEBER,32.06.22,MANONJAYA,32.06.22.2004,CIBEBER,987.0,ORANG,2019.0,2041
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160014.0,KAMULYAN,32.06.22,MANONJAYA,32.06.22.2005,KAMULYAN,0.0,ORANG,2019.0,2042
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160015.0,MANONJAYA,32.06.22,MANONJAYA,32.06.22.2006,MANONJAYA,1400.0,ORANG,2019.0,2043
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160016.0,MARGALUYU,32.06.22,MANONJAYA,32.06.22.2007,MARGALUYU,456.0,ORANG,2019.0,2044
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160018.0,PASIRBATANG,32.06.22,MANONJAYA,32.06.22.2008,PASIRBATANG,407.0,ORANG,2019.0,2045
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160010.0,KALIMANGGIS,32.06.22,MANONJAYA,32.06.22.2009,KALIMANGGIS,800.0,ORANG,2019.0,2046
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160013.0,MARGAHAYU,32.06.22,MANONJAYA,32.06.22.2010,MARGAHAYU,5000.0,ORANG,2019.0,2047
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160007.0,BATUSUMUR,32.06.22,MANONJAYA,32.06.22.2011,BATUSUMUR,2402.0,ORANG,2019.0,2048
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206160.0,MANONJAYA,3206160012.0,GUNAJAYA,32.06.22,MANONJAYA,32.06.22.2012,GUNAJAYA,50.0,ORANG,2019.0,2049
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206161.0,GUNUNG TANJUNG,3206161001.0,CINUNJANG,32.06.23,GUNUNG TANJUNG,32.06.23.2001,CINUNJANG,700.0,ORANG,2019.0,2050
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206161.0,GUNUNG TANJUNG,3206161005.0,GUNUNGTANJUNG,32.06.23,GUNUNG TANJUNG,32.06.23.2002,GUNUNGTANJUNG,1403.0,ORANG,2019.0,2051
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206161.0,GUNUNG TANJUNG,3206161007.0,BOJONGSARI,32.06.23,GUNUNG TANJUNG,32.06.23.2003,BOJONGSARI,1578.0,ORANG,2019.0,2052
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206161.0,GUNUNG TANJUNG,3206161004.0,JATIJAYA,32.06.23,GUNUNG TANJUNG,32.06.23.2004,JATIJAYA,412.0,ORANG,2019.0,2053
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206161.0,GUNUNG TANJUNG,3206161006.0,TANJUNGSARI,32.06.23,GUNUNG TANJUNG,32.06.23.2005,TANJUNGSARI,700.0,ORANG,2019.0,2054
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206161.0,GUNUNG TANJUNG,3206161003.0,GIRIWANGI,32.06.23,GUNUNG TANJUNG,32.06.23.2006,GIRIWANGI,500.0,ORANG,2019.0,2055
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206161.0,GUNUNG TANJUNG,3206161002.0,MALATISUKA,32.06.23,GUNUNG TANJUNG,32.06.23.2007,MALATISUKA,900.0,ORANG,2019.0,2056
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206190.0,SINGAPARNA,3206190008.0,CIKUNTEN,32.06.24,SINGAPARNA,32.06.24.2001,CIKUNTEN,245.0,ORANG,2019.0,2057
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206190.0,SINGAPARNA,3206190011.0,SINGAPARNA,32.06.24,SINGAPARNA,32.06.24.2002,SINGAPARNA,4000.0,ORANG,2019.0,2058
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206190.0,SINGAPARNA,3206190013.0,CIPAKAT,32.06.24,SINGAPARNA,32.06.24.2003,CIPAKAT,2000.0,ORANG,2019.0,2059
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206190.0,SINGAPARNA,3206190020.0,CINTARAJA,32.06.24,SINGAPARNA,32.06.24.2004,CINTARAJA,2000.0,ORANG,2019.0,2060
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206190.0,SINGAPARNA,3206190021.0,CIKUNIR,32.06.24,SINGAPARNA,32.06.24.2005,CIKUNIR,5142.0,ORANG,2019.0,2061
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206190.0,SINGAPARNA,3206190022.0,COKADONGDONG,32.06.24,SINGAPARNA,32.06.24.2006,COKADONGDONG,130.0,ORANG,2019.0,2062
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206190.0,SINGAPARNA,3206190007.0,SUKAASIH,32.06.24,SINGAPARNA,32.06.24.2007,SUKAASIH,1563.0,ORANG,2019.0,2063
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206190.0,SINGAPARNA,3206190012.0,SUKAMULYA,32.06.24,SINGAPARNA,32.06.24.2008,SUKAMULYA,540.0,ORANG,2019.0,2064
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206190.0,SINGAPARNA,3206190010.0,SINGASARI,32.06.24,SINGAPARNA,32.06.24.2009,SINGASARI,3.0,ORANG,2019.0,2065
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206190.0,SINGAPARNA,3206190009.0,SUKAHERANG,32.06.24,SINGAPARNA,32.06.24.2010,SUKAHERANG,245.0,ORANG,2019.0,2066
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192003.0,SUKASUKUR,32.06.25,MANGUNREJA,32.06.25.2001,SUKASUKUR,2425.0,ORANG,2019.0,2067
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192004.0,SALEBU,32.06.25,MANGUNREJA,32.06.25.2002,SALEBU,322.0,ORANG,2019.0,2068
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192005.0,MANGUNREJA,32.06.25,MANGUNREJA,32.06.25.2003,MANGUNREJA,300.0,ORANG,2019.0,2069
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192006.0,MARGAJAYA,32.06.25,MANGUNREJA,32.06.25.2004,MARGAJAYA,0.0,ORANG,2019.0,2070
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192001.0,PASIRSALAM,32.06.25,MANGUNREJA,32.06.25.2005,PASIRSALAM,525.0,ORANG,2019.0,2071
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206192.0,MANGUNREJA,3206192002.0,SUKALUYU,32.06.25,MANGUNREJA,32.06.25.2006,SUKALUYU,316.0,ORANG,2019.0,2072
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191006.0,SUKARAME,32.06.26,SUKARAME,32.06.26.2001,SUKARAME,625.0,ORANG,2019.0,2073
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191003.0,SUKAMENAK,32.06.26,SUKARAME,32.06.26.2002,SUKAMENAK,562.0,ORANG,2019.0,2074
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191005.0,SUKAKARSA,32.06.26,SUKARAME,32.06.26.2003,SUKAKARSA,821.0,ORANG,2019.0,2075
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191004.0,PADASUKA,32.06.26,SUKARAME,32.06.26.2004,PADASUKA,1585.0,ORANG,2019.0,2076
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191001.0,SUKARAPIH,32.06.26,SUKARAME,32.06.26.2005,SUKARAPIH,1594.0,ORANG,2019.0,2077
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206191.0,SUKARAME,3206191002.0,WARGAKERTA,32.06.26,SUKARAME,32.06.26.2006,WARGAKERTA,1594.0,ORANG,2019.0,2078
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200002.0,KERSAMAJU,32.06.27,CIGALONTANG,32.06.27.2001,KERSAMAJU,424.0,ORANG,2019.0,2079
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200004.0,NANGTANG,32.06.27,CIGALONTANG,32.06.27.2002,NANGTANG,870.0,ORANG,2019.0,2080
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200005.0,PUSPARAJA,32.06.27,CIGALONTANG,32.06.27.2003,PUSPARAJA,1340.0,ORANG,2019.0,2081
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200006.0,JAYAPURA,32.06.27,CIGALONTANG,32.06.27.2004,JAYAPURA,424.0,ORANG,2019.0,2082
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200007.0,LENGKONGJAYA,32.06.27,CIGALONTANG,32.06.27.2005,LENGKONGJAYA,2431.0,ORANG,2019.0,2083
32.0,JAWA BARAT,3206.0,KABUPATEN TASIKMALAYA,3206200.0,CIGALONTANG,3206200009.0,NANGERANG,32.06.27,CIGALONTANG,32.06.27.2006,NANGERANG,2.0,ORANG,2019.0,2084
