id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kepemilikan,jumlah_faskes,satuan,tahun
855,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMENKES,0,UNIT,2023
856,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEM.PROV,0,UNIT,2023
857,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEM.KAB/KOTA,2,UNIT,2023
858,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TNI/POLRI,0,UNIT,2023
859,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUMN,0,UNIT,2023
860,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SWASTA,20,UNIT,2023
861,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ORGANISASI KEMASYARAKATAN,2,UNIT,2023
862,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMENKES,0,UNIT,2023
863,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEM.PROV,0,UNIT,2023
864,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEM.KAB/KOTA,2,UNIT,2023
865,32,JAWA BARAT,3216,KABUPATEN BEKASI,TNI/POLRI,0,UNIT,2023
866,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUMN,0,UNIT,2023
867,32,JAWA BARAT,3216,KABUPATEN BEKASI,SWASTA,44,UNIT,2023
868,32,JAWA BARAT,3216,KABUPATEN BEKASI,ORGANISASI KEMASYARAKATAN,4,UNIT,2023
869,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMENKES,0,UNIT,2023
870,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEM.PROV,0,UNIT,2023
871,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEM.KAB/KOTA,3,UNIT,2023
872,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TNI/POLRI,0,UNIT,2023
873,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUMN,0,UNIT,2023
874,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SWASTA,3,UNIT,2023
875,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ORGANISASI KEMASYARAKATAN,0,UNIT,2023
876,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMENKES,0,UNIT,2023
877,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEM.PROV,0,UNIT,2023
878,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEM.KAB/KOTA,1,UNIT,2023
879,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TNI/POLRI,0,UNIT,2023
880,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUMN,0,UNIT,2023
881,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SWASTA,0,UNIT,2023
882,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ORGANISASI KEMASYARAKATAN,0,UNIT,2023
883,32,JAWA BARAT,3271,KOTA BOGOR,KEMENKES,0,UNIT,2023
884,32,JAWA BARAT,3271,KOTA BOGOR,PEM.PROV,0,UNIT,2023
885,32,JAWA BARAT,3271,KOTA BOGOR,PEM.KAB/KOTA,1,UNIT,2023
886,32,JAWA BARAT,3271,KOTA BOGOR,TNI/POLRI,2,UNIT,2023
887,32,JAWA BARAT,3271,KOTA BOGOR,BUMN,0,UNIT,2023
888,32,JAWA BARAT,3271,KOTA BOGOR,SWASTA,13,UNIT,2023
889,32,JAWA BARAT,3271,KOTA BOGOR,ORGANISASI KEMASYARAKATAN,2,UNIT,2023
890,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMENKES,0,UNIT,2023
891,32,JAWA BARAT,3272,KOTA SUKABUMI,PEM.PROV,0,UNIT,2023
892,32,JAWA BARAT,3272,KOTA SUKABUMI,PEM.KAB/KOTA,2,UNIT,2023
893,32,JAWA BARAT,3272,KOTA SUKABUMI,TNI/POLRI,1,UNIT,2023
894,32,JAWA BARAT,3272,KOTA SUKABUMI,BUMN,0,UNIT,2023
895,32,JAWA BARAT,3272,KOTA SUKABUMI,SWASTA,3,UNIT,2023
896,32,JAWA BARAT,3272,KOTA SUKABUMI,ORGANISASI KEMASYARAKATAN,0,UNIT,2023
897,32,JAWA BARAT,3273,KOTA BANDUNG,KEMENKES,1,UNIT,2023
898,32,JAWA BARAT,3273,KOTA BANDUNG,PEM.PROV,0,UNIT,2023
899,32,JAWA BARAT,3273,KOTA BANDUNG,PEM.KAB/KOTA,2,UNIT,2023
900,32,JAWA BARAT,3273,KOTA BANDUNG,TNI/POLRI,3,UNIT,2023
901,32,JAWA BARAT,3273,KOTA BANDUNG,BUMN,0,UNIT,2023
902,32,JAWA BARAT,3273,KOTA BANDUNG,SWASTA,20,UNIT,2023
903,32,JAWA BARAT,3273,KOTA BANDUNG,ORGANISASI KEMASYARAKATAN,0,UNIT,2023
904,32,JAWA BARAT,3274,KOTA CIREBON,KEMENKES,0,UNIT,2023
905,32,JAWA BARAT,3274,KOTA CIREBON,PEM.PROV,0,UNIT,2023
906,32,JAWA BARAT,3274,KOTA CIREBON,PEM.KAB/KOTA,1,UNIT,2023
907,32,JAWA BARAT,3274,KOTA CIREBON,TNI/POLRI,1,UNIT,2023
908,32,JAWA BARAT,3274,KOTA CIREBON,BUMN,1,UNIT,2023
909,32,JAWA BARAT,3274,KOTA CIREBON,SWASTA,3,UNIT,2023
910,32,JAWA BARAT,3274,KOTA CIREBON,ORGANISASI KEMASYARAKATAN,4,UNIT,2023
911,32,JAWA BARAT,3275,KOTA BEKASI,KEMENKES,0,UNIT,2023
912,32,JAWA BARAT,3275,KOTA BEKASI,PEM.PROV,0,UNIT,2023
913,32,JAWA BARAT,3275,KOTA BEKASI,PEM.KAB/KOTA,5,UNIT,2023
914,32,JAWA BARAT,3275,KOTA BEKASI,TNI/POLRI,0,UNIT,2023
915,32,JAWA BARAT,3275,KOTA BEKASI,BUMN,0,UNIT,2023
916,32,JAWA BARAT,3275,KOTA BEKASI,SWASTA,35,UNIT,2023
917,32,JAWA BARAT,3275,KOTA BEKASI,ORGANISASI KEMASYARAKATAN,6,UNIT,2023
918,32,JAWA BARAT,3276,KOTA DEPOK,KEMENKES,1,UNIT,2023
919,32,JAWA BARAT,3276,KOTA DEPOK,PEM.PROV,0,UNIT,2023
920,32,JAWA BARAT,3276,KOTA DEPOK,PEM.KAB/KOTA,2,UNIT,2023
921,32,JAWA BARAT,3276,KOTA DEPOK,TNI/POLRI,1,UNIT,2023
922,32,JAWA BARAT,3276,KOTA DEPOK,BUMN,0,UNIT,2023
923,32,JAWA BARAT,3276,KOTA DEPOK,SWASTA,16,UNIT,2023
924,32,JAWA BARAT,3276,KOTA DEPOK,ORGANISASI KEMASYARAKATAN,3,UNIT,2023
925,32,JAWA BARAT,3277,KOTA CIMAHI,KEMENKES,0,UNIT,2023
926,32,JAWA BARAT,3277,KOTA CIMAHI,PEM.PROV,0,UNIT,2023
927,32,JAWA BARAT,3277,KOTA CIMAHI,PEM.KAB/KOTA,1,UNIT,2023
928,32,JAWA BARAT,3277,KOTA CIMAHI,TNI/POLRI,1,UNIT,2023
929,32,JAWA BARAT,3277,KOTA CIMAHI,BUMN,0,UNIT,2023
930,32,JAWA BARAT,3277,KOTA CIMAHI,SWASTA,5,UNIT,2023
931,32,JAWA BARAT,3277,KOTA CIMAHI,ORGANISASI KEMASYARAKATAN,0,UNIT,2023
932,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMENKES,0,UNIT,2023
933,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEM.PROV,0,UNIT,2023
934,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEM.KAB/KOTA,1,UNIT,2023
935,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TNI/POLRI,0,UNIT,2023
936,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUMN,0,UNIT,2023
937,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SWASTA,7,UNIT,2023
938,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ORGANISASI KEMASYARAKATAN,0,UNIT,2023
939,32,JAWA BARAT,3279,KOTA BANJAR,KEMENKES,0,UNIT,2023
940,32,JAWA BARAT,3279,KOTA BANJAR,PEM.PROV,0,UNIT,2023
941,32,JAWA BARAT,3279,KOTA BANJAR,PEM.KAB/KOTA,2,UNIT,2023
942,32,JAWA BARAT,3279,KOTA BANJAR,TNI/POLRI,0,UNIT,2023
943,32,JAWA BARAT,3279,KOTA BANJAR,BUMN,0,UNIT,2023
944,32,JAWA BARAT,3279,KOTA BANJAR,SWASTA,2,UNIT,2023
945,32,JAWA BARAT,3279,KOTA BANJAR,ORGANISASI KEMASYARAKATAN,0,UNIT,2023
946,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMENKES,0,UNIT,2024
947,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEM.PROV,0,UNIT,2024
948,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEM.KAB/KOTA,4,UNIT,2024
949,32,JAWA BARAT,3201,KABUPATEN BOGOR,TNI/POLRI,1,UNIT,2024
950,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUMN,0,UNIT,2024
951,32,JAWA BARAT,3201,KABUPATEN BOGOR,SWASTA,22,UNIT,2024
952,32,JAWA BARAT,3201,KABUPATEN BOGOR,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
953,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMENKES,0,UNIT,2024
954,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEM.PROV,1,UNIT,2024
955,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEM.KAB/KOTA,3,UNIT,2024
956,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TNI/POLRI,0,UNIT,2024
957,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUMN,0,UNIT,2024
958,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SWASTA,5,UNIT,2024
959,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
960,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMENKES,0,UNIT,2024
961,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEM.PROV,0,UNIT,2024
962,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEM.KAB/KOTA,4,UNIT,2024
963,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TNI/POLRI,1,UNIT,2024
964,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUMN,0,UNIT,2024
965,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SWASTA,2,UNIT,2024
966,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
967,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMENKES,0,UNIT,2024
968,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEM.PROV,2,UNIT,2024
969,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEM.KAB/KOTA,7,UNIT,2024
970,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TNI/POLRI,1,UNIT,2024
971,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUMN,0,UNIT,2024
972,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SWASTA,6,UNIT,2024
973,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ORGANISASI KEMASYARAKATAN,1,UNIT,2024
974,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMENKES,0,UNIT,2024
975,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.PROV,1,UNIT,2024
976,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.KAB/KOTA,2,UNIT,2024
977,32,JAWA BARAT,3205,KABUPATEN GARUT,TNI/POLRI,1,UNIT,2024
978,32,JAWA BARAT,3205,KABUPATEN GARUT,BUMN,0,UNIT,2024
979,32,JAWA BARAT,3205,KABUPATEN GARUT,SWASTA,4,UNIT,2024
980,32,JAWA BARAT,3205,KABUPATEN GARUT,ORGANISASI KEMASYARAKATAN,1,UNIT,2024
981,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMENKES,0,UNIT,2024
982,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.PROV,0,UNIT,2024
983,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.KAB/KOTA,1,UNIT,2024
984,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TNI/POLRI,0,UNIT,2024
985,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUMN,0,UNIT,2024
986,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SWASTA,0,UNIT,2024
987,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
988,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMENKES,0,UNIT,2024
989,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.PROV,0,UNIT,2024
990,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.KAB/KOTA,2,UNIT,2024
991,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TNI/POLRI,0,UNIT,2024
992,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUMN,0,UNIT,2024
993,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SWASTA,3,UNIT,2024
994,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
995,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMENKES,0,UNIT,2024
996,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.PROV,0,UNIT,2024
997,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.KAB/KOTA,2,UNIT,2024
998,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TNI/POLRI,0,UNIT,2024
999,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUMN,0,UNIT,2024
1000,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SWASTA,9,UNIT,2024
1001,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1002,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMENKES,0,UNIT,2024
1003,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.PROV,0,UNIT,2024
1004,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.KAB/KOTA,2,UNIT,2024
1005,32,JAWA BARAT,3209,KABUPATEN CIREBON,TNI/POLRI,0,UNIT,2024
1006,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUMN,0,UNIT,2024
1007,32,JAWA BARAT,3209,KABUPATEN CIREBON,SWASTA,8,UNIT,2024
1008,32,JAWA BARAT,3209,KABUPATEN CIREBON,ORGANISASI KEMASYARAKATAN,1,UNIT,2024
1009,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMENKES,0,UNIT,2024
1010,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEM.PROV,0,UNIT,2024
1011,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEM.KAB/KOTA,3,UNIT,2024
1012,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TNI/POLRI,0,UNIT,2024
1013,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUMN,0,UNIT,2024
1014,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SWASTA,2,UNIT,2024
1015,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1016,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMENKES,1,UNIT,2024
1017,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEM.PROV,0,UNIT,2024
1018,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEM.KAB/KOTA,1,UNIT,2024
1019,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TNI/POLRI,0,UNIT,2024
1020,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUMN,0,UNIT,2024
1021,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SWASTA,3,UNIT,2024
1022,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1023,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMENKES,0,UNIT,2024
1024,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEM.PROV,0,UNIT,2024
1025,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEM.KAB/KOTA,3,UNIT,2024
1026,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TNI/POLRI,1,UNIT,2024
1027,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUMN,1,UNIT,2024
1028,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SWASTA,6,UNIT,2024
1029,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1030,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMENKES,0,UNIT,2024
1031,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEM.PROV,0,UNIT,2024
1032,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEM.KAB/KOTA,1,UNIT,2024
1033,32,JAWA BARAT,3213,KABUPATEN SUBANG,TNI/POLRI,1,UNIT,2024
1034,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUMN,1,UNIT,2024
1035,32,JAWA BARAT,3213,KABUPATEN SUBANG,SWASTA,7,UNIT,2024
1036,32,JAWA BARAT,3213,KABUPATEN SUBANG,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1037,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMENKES,0,UNIT,2024
1038,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEM.PROV,0,UNIT,2024
1039,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEM.KAB/KOTA,1,UNIT,2024
1040,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TNI/POLRI,0,UNIT,2024
1041,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUMN,0,UNIT,2024
1042,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SWASTA,8,UNIT,2024
1043,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1044,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMENKES,0,UNIT,2024
1045,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEM.PROV,0,UNIT,2024
1046,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEM.KAB/KOTA,2,UNIT,2024
1047,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TNI/POLRI,0,UNIT,2024
1048,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUMN,0,UNIT,2024
1049,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SWASTA,23,UNIT,2024
1050,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1051,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMENKES,0,UNIT,2024
1052,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEM.PROV,0,UNIT,2024
1053,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEM.KAB/KOTA,2,UNIT,2024
1054,32,JAWA BARAT,3216,KABUPATEN BEKASI,TNI/POLRI,0,UNIT,2024
1055,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUMN,0,UNIT,2024
1056,32,JAWA BARAT,3216,KABUPATEN BEKASI,SWASTA,48,UNIT,2024
1057,32,JAWA BARAT,3216,KABUPATEN BEKASI,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1058,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMENKES,0,UNIT,2024
1059,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEM.PROV,0,UNIT,2024
1060,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEM.KAB/KOTA,3,UNIT,2024
1061,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TNI/POLRI,0,UNIT,2024
1062,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUMN,0,UNIT,2024
1063,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SWASTA,3,UNIT,2024
1064,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1065,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMENKES,0,UNIT,2024
1066,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEM.PROV,0,UNIT,2024
1067,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEM.KAB/KOTA,1,UNIT,2024
1068,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TNI/POLRI,0,UNIT,2024
1069,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUMN,0,UNIT,2024
1070,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SWASTA,0,UNIT,2024
1071,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1072,32,JAWA BARAT,3271,KOTA BOGOR,KEMENKES,0,UNIT,2024
1073,32,JAWA BARAT,3271,KOTA BOGOR,PEM.PROV,0,UNIT,2024
1074,32,JAWA BARAT,3271,KOTA BOGOR,PEM.KAB/KOTA,1,UNIT,2024
1075,32,JAWA BARAT,3271,KOTA BOGOR,TNI/POLRI,2,UNIT,2024
1076,32,JAWA BARAT,3271,KOTA BOGOR,BUMN,0,UNIT,2024
1077,32,JAWA BARAT,3271,KOTA BOGOR,SWASTA,15,UNIT,2024
1078,32,JAWA BARAT,3271,KOTA BOGOR,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1079,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMENKES,0,UNIT,2024
1080,32,JAWA BARAT,3272,KOTA SUKABUMI,PEM.PROV,0,UNIT,2024
1081,32,JAWA BARAT,3272,KOTA SUKABUMI,PEM.KAB/KOTA,2,UNIT,2024
1082,32,JAWA BARAT,3272,KOTA SUKABUMI,TNI/POLRI,1,UNIT,2024
1083,32,JAWA BARAT,3272,KOTA SUKABUMI,BUMN,0,UNIT,2024
1084,32,JAWA BARAT,3272,KOTA SUKABUMI,SWASTA,1,UNIT,2024
1085,32,JAWA BARAT,3272,KOTA SUKABUMI,ORGANISASI KEMASYARAKATAN,2,UNIT,2024
1086,32,JAWA BARAT,3273,KOTA BANDUNG,KEMENKES,1,UNIT,2024
1087,32,JAWA BARAT,3273,KOTA BANDUNG,PEM.PROV,0,UNIT,2024
1088,32,JAWA BARAT,3273,KOTA BANDUNG,PEM.KAB/KOTA,2,UNIT,2024
1089,32,JAWA BARAT,3273,KOTA BANDUNG,TNI/POLRI,3,UNIT,2024
1090,32,JAWA BARAT,3273,KOTA BANDUNG,BUMN,0,UNIT,2024
1091,32,JAWA BARAT,3273,KOTA BANDUNG,SWASTA,21,UNIT,2024
1092,32,JAWA BARAT,3273,KOTA BANDUNG,ORGANISASI KEMASYARAKATAN,3,UNIT,2024
1093,32,JAWA BARAT,3274,KOTA CIREBON,KEMENKES,0,UNIT,2024
1094,32,JAWA BARAT,3274,KOTA CIREBON,PEM.PROV,0,UNIT,2024
1095,32,JAWA BARAT,3274,KOTA CIREBON,PEM.KAB/KOTA,1,UNIT,2024
1096,32,JAWA BARAT,3274,KOTA CIREBON,TNI/POLRI,1,UNIT,2024
1097,32,JAWA BARAT,3274,KOTA CIREBON,BUMN,0,UNIT,2024
1098,32,JAWA BARAT,3274,KOTA CIREBON,SWASTA,7,UNIT,2024
1099,32,JAWA BARAT,3274,KOTA CIREBON,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1100,32,JAWA BARAT,3275,KOTA BEKASI,KEMENKES,0,UNIT,2024
1101,32,JAWA BARAT,3275,KOTA BEKASI,PEM.PROV,0,UNIT,2024
1102,32,JAWA BARAT,3275,KOTA BEKASI,PEM.KAB/KOTA,5,UNIT,2024
1103,32,JAWA BARAT,3275,KOTA BEKASI,TNI/POLRI,0,UNIT,2024
1104,32,JAWA BARAT,3275,KOTA BEKASI,BUMN,0,UNIT,2024
1105,32,JAWA BARAT,3275,KOTA BEKASI,SWASTA,35,UNIT,2024
1106,32,JAWA BARAT,3275,KOTA BEKASI,ORGANISASI KEMASYARAKATAN,6,UNIT,2024
1107,32,JAWA BARAT,3276,KOTA DEPOK,KEMENKES,1,UNIT,2024
1108,32,JAWA BARAT,3276,KOTA DEPOK,PEM.PROV,0,UNIT,2024
1109,32,JAWA BARAT,3276,KOTA DEPOK,PEM.KAB/KOTA,2,UNIT,2024
1110,32,JAWA BARAT,3276,KOTA DEPOK,TNI/POLRI,1,UNIT,2024
1111,32,JAWA BARAT,3276,KOTA DEPOK,BUMN,0,UNIT,2024
1112,32,JAWA BARAT,3276,KOTA DEPOK,SWASTA,20,UNIT,2024
1113,32,JAWA BARAT,3276,KOTA DEPOK,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1114,32,JAWA BARAT,3277,KOTA CIMAHI,KEMENKES,0,UNIT,2024
1115,32,JAWA BARAT,3277,KOTA CIMAHI,PEM.PROV,0,UNIT,2024
1116,32,JAWA BARAT,3277,KOTA CIMAHI,PEM.KAB/KOTA,1,UNIT,2024
1117,32,JAWA BARAT,3277,KOTA CIMAHI,TNI/POLRI,1,UNIT,2024
1118,32,JAWA BARAT,3277,KOTA CIMAHI,BUMN,0,UNIT,2024
1119,32,JAWA BARAT,3277,KOTA CIMAHI,SWASTA,5,UNIT,2024
1120,32,JAWA BARAT,3277,KOTA CIMAHI,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1121,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMENKES,0,UNIT,2024
1122,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEM.PROV,0,UNIT,2024
1123,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEM.KAB/KOTA,2,UNIT,2024
1124,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TNI/POLRI,0,UNIT,2024
1125,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUMN,0,UNIT,2024
1126,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SWASTA,7,UNIT,2024
1127,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
1128,32,JAWA BARAT,3279,KOTA BANJAR,KEMENKES,0,UNIT,2024
1129,32,JAWA BARAT,3279,KOTA BANJAR,PEM.PROV,0,UNIT,2024
1130,32,JAWA BARAT,3279,KOTA BANJAR,PEM.KAB/KOTA,2,UNIT,2024
1131,32,JAWA BARAT,3279,KOTA BANJAR,TNI/POLRI,0,UNIT,2024
1132,32,JAWA BARAT,3279,KOTA BANJAR,BUMN,0,UNIT,2024
1133,32,JAWA BARAT,3279,KOTA BANJAR,SWASTA,2,UNIT,2024
1134,32,JAWA BARAT,3279,KOTA BANJAR,ORGANISASI KEMASYARAKATAN,0,UNIT,2024
